,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,segment
3722,37.0,6.0,2248.56,3,5,5,35,loyal_customers
3723,220.0,1.0,316.41,1,2,2,12,hibernating
3724,148.0,3.0,2426.16,2,4,5,24,at_Risk
3725,177.0,2.0,120.90000000000002,2,3,1,23,at_Risk
3726,41.0,2.0,541.53,3,3,3,33,need_attention
3727,3.0,7.0,2519.21,5,5,5,55,champions
3728,9.0,46.0,42299.20695000015,5,5,5,55,champions
3729,2.0,7.0,1721.4,5,5,4,55,champions
3730,18.0,2.0,486.71999999999997,4,3,3,43,potential_loyalists
3731,193.0,4.0,517.53,1,4,3,14,at_Risk
3732,204.0,1.0,131.7,1,2,1,12,hibernating
3733,366.0,1.0,249.86,1,2,2,12,hibernating
3734,127.0,5.0,1737.7,2,4,4,24,at_Risk
3735,16.0,1.0,316.49999999999994,4,2,2,42,potential_loyalists
3736,44.0,2.0,657.3,3,3,3,33,need_attention
3737,95.0,6.0,622.43,2,5,3,25,cant_loose
3738,23.0,3.0,735.82,4,4,3,44,loyal_customers
3739,61.0,2.0,675.6899999999999,3,3,3,33,need_attention
3740,17.0,5.0,1875.86,4,4,4,44,loyal_customers
3741,159.0,1.0,289.96000000000004,2,2,2,22,hibernating
3742,11.0,2.0,763.28,5,3,3,53,potential_loyalists
3743,11.0,2.0,137.0,5,3,1,53,potential_loyalists
3744,17.0,5.0,1870.9700000000003,4,4,4,44,loyal_customers
3745,45.0,5.0,1125.0700000000002,3,4,4,34,loyal_customers
3746,192.0,3.0,697.5400000000001,1,4,3,14,at_Risk
3747,80.0,1.0,194.36999999999995,2,2,1,22,hibernating
3748,78.0,1.0,511.82,2,2,3,22,hibernating
3749,4.0,4.0,1255.59,5,4,4,54,champions
3750,66.0,3.0,414.04,3,4,2,34,loyal_customers
3751,262.0,1.0,396.87,1,2,2,12,hibernating
3752,59.0,2.0,376.63999999999993,3,3,2,33,need_attention
3753,1.0,7.0,2092.32,5,5,5,55,champions
3754,2.0,10.0,3558.8700000000003,5,5,5,55,champions
3755,249.0,1.0,374.57,1,2,2,12,hibernating
3756,8.0,2.0,497.56000000000006,5,3,3,53,potential_loyalists
3757,359.0,1.0,271.05,1,2,2,12,hibernating
3758,76.0,1.0,272.22,2,2,2,22,hibernating
3759,290.0,1.0,622.88,1,2,3,12,hibernating
3760,18.0,3.0,514.78,4,4,3,44,loyal_customers
3761,221.0,2.0,288.59999999999997,1,3,2,13,at_Risk
3762,10.0,4.0,689.0999999999999,5,4,3,54,champions
3763,3.0,2.0,558.9599999999999,5,3,3,53,potential_loyalists
3764,207.0,9.0,2997.03,1,5,5,15,cant_loose
3765,162.0,2.0,1145.84,2,3,4,23,at_Risk
3766,76.0,1.0,302.20000000000005,2,2,2,22,hibernating
3767,262.0,2.0,605.58,1,3,3,13,at_Risk
3768,281.0,1.0,387.31,1,2,2,12,hibernating
3769,58.0,8.0,6083.639999999999,3,5,5,35,loyal_customers
3770,25.0,1.0,308.48,4,2,2,42,potential_loyalists
3771,3.0,31.0,42299.20695000015,5,5,5,55,champions
3772,29.0,10.0,2924.99,4,5,5,45,loyal_customers
3773,73.0,1.0,513.2,2,2,3,22,hibernating
3774,129.0,1.0,208.65,2,2,1,22,hibernating
3775,32.0,4.0,639.02,4,4,3,44,loyal_customers
3776,16.0,5.0,764.8799999999999,4,4,3,44,loyal_customers
3777,309.0,1.0,153.94,1,2,1,12,hibernating
3778,18.0,6.0,1844.02,4,5,4,45,loyal_customers
3779,54.0,1.0,546.81,3,2,3,32,about_to_sleep
3780,30.0,3.0,723.21,4,4,3,44,loyal_customers
3781,2.0,5.0,1070.71,5,4,4,54,champions
3782,12.0,4.0,652.74,5,4,3,54,champions
3783,362.0,1.0,145.0,1,2,1,12,hibernating
3784,360.0,1.0,422.7,1,2,2,12,hibernating
3785,5.0,4.0,1195.9,5,4,4,54,champions
3786,54.0,4.0,939.37,3,4,4,34,loyal_customers
3787,2.0,8.0,3628.5,5,5,5,55,champions
3788,2.0,10.0,2367.12,5,5,5,55,champions
3789,191.0,1.0,296.7,1,2,2,12,hibernating
3790,54.0,1.0,223.36,3,2,1,32,about_to_sleep
3791,281.0,1.0,164.39999999999998,1,2,1,12,hibernating
3792,178.0,1.0,76.5,2,2,1,22,hibernating
3793,30.0,2.0,887.67,4,3,3,43,potential_loyalists
3794,26.0,1.0,98.42,4,2,1,42,potential_loyalists
3795,25.0,2.0,578.9,4,3,3,43,potential_loyalists
3796,270.0,1.0,170.75,1,2,1,12,hibernating
3797,44.0,3.0,642.3199999999999,3,4,3,34,loyal_customers
3798,234.0,1.0,103.3,1,2,1,12,hibernating
3799,24.0,2.0,148.86,4,3,1,43,potential_loyalists
3800,198.0,3.0,267.1600000000001,1,4,2,14,at_Risk
3801,360.0,1.0,290.34,1,2,2,12,hibernating
3802,61.0,4.0,930.41,3,4,4,34,loyal_customers
3803,130.0,1.0,610.725,2,2,3,22,hibernating
3804,2.0,5.0,1952.4499999999998,5,4,4,54,champions
3805,20.0,2.0,480.31,4,3,3,43,potential_loyalists
3806,206.0,1.0,157.9,1,2,1,12,hibernating
3807,15.0,3.0,541.4599999999999,4,4,3,44,loyal_customers
3808,95.0,4.0,854.95,2,4,3,24,at_Risk
3809,20.0,1.0,165.11999999999998,4,2,1,42,potential_loyalists
3810,15.0,7.0,1122.3799999999999,4,5,4,45,loyal_customers
3811,25.0,3.0,454.01,4,4,2,44,loyal_customers
3812,9.0,2.0,869.77,5,3,3,53,potential_loyalists
3813,8.0,8.0,4331.48,5,5,5,55,champions
3814,333.0,1.0,344.13999999999993,1,2,2,12,hibernating
3815,51.0,4.0,1425.67,3,4,4,34,loyal_customers
3816,72.0,4.0,226.75,3,4,1,34,loyal_customers
3817,30.0,3.0,380.59999999999997,4,4,2,44,loyal_customers
3818,243.0,1.0,185.64999999999998,1,2,1,12,hibernating
3819,9.0,19.0,3564.83,5,5,5,55,champions
3820,219.0,1.0,143.45999999999998,1,2,1,12,hibernating
3821,5.0,3.0,448.8999999999999,5,4,2,54,champions
3822,253.0,3.0,215.71999999999997,1,4,1,14,at_Risk
3823,1.0,25.0,10709.36,5,5,5,55,champions
3824,237.0,1.0,175.27,1,2,1,12,hibernating
3825,8.0,2.0,1242.3000000000002,5,3,4,53,potential_loyalists
3826,110.0,4.0,1116.68,2,4,4,24,at_Risk
3827,101.0,3.0,1240.2,2,4,4,24,at_Risk
3828,61.0,4.0,2404.17,3,4,5,34,loyal_customers
3829,3.0,3.0,1468.02,5,4,4,54,champions
3830,74.0,7.0,2203.67,2,5,5,25,cant_loose
3831,4.0,5.0,3923.86,5,4,5,54,champions
3832,86.0,2.0,993.1800000000001,2,3,4,23,at_Risk
3833,13.0,2.0,386.69000000000005,5,3,2,53,potential_loyalists
3834,24.0,7.0,2806.69,4,5,5,45,loyal_customers
3835,214.0,1.0,2041.48,1,2,5,12,hibernating
3836,18.0,1.0,161.67000000000002,4,2,1,42,potential_loyalists
3837,240.0,1.0,116.00999999999999,1,2,1,12,hibernating
3838,3.0,6.0,5054.42,5,5,5,55,champions
3839,79.0,1.0,218.84,2,2,1,22,hibernating
3840,218.0,2.0,309.35999999999996,1,3,2,13,at_Risk
3841,34.0,2.0,191.99,3,3,1,33,need_attention
3842,41.0,5.0,1105.78,3,4,4,34,loyal_customers
3843,8.0,15.0,3961.12,5,5,5,55,champions
3844,54.0,6.0,2048.45,3,5,5,35,loyal_customers
3845,23.0,14.0,4544.55,4,5,5,45,loyal_customers
3846,58.0,1.0,386.32,3,2,2,32,about_to_sleep
3847,131.0,3.0,329.6000000000001,2,4,2,24,at_Risk
3848,174.0,3.0,571.2,2,4,3,24,at_Risk
3849,6.0,3.0,921.6100000000001,5,4,4,54,champions
3850,313.0,1.0,214.36999999999998,1,2,1,12,hibernating
3851,60.0,1.0,81.44,3,2,1,32,about_to_sleep
3852,22.0,3.0,1379.8999999999999,4,4,4,44,loyal_customers
3853,33.0,1.0,527.0500000000001,4,2,3,42,potential_loyalists
3854,15.0,2.0,843.48,4,3,3,43,potential_loyalists
3855,19.0,4.0,2020.4,4,4,5,44,loyal_customers
3856,82.0,1.0,75.75000000000001,2,2,1,22,hibernating
3857,6.0,8.0,1814.12,5,5,4,55,champions
3858,170.0,2.0,500.71,2,3,3,23,at_Risk
3859,2.0,3.0,528.3300000000002,5,4,3,54,champions
3860,32.0,4.0,1324.8400000000001,4,4,4,44,loyal_customers
3861,37.0,9.0,2358.59,3,5,5,35,loyal_customers
3862,20.0,1.0,285.55999999999995,4,2,2,42,potential_loyalists
3863,32.0,2.0,547.0600000000001,4,3,3,43,potential_loyalists
3864,277.0,1.0,108.5,1,2,1,12,hibernating
3865,87.0,1.0,621.6600000000001,2,2,3,22,hibernating
3866,120.0,2.0,712.29,2,3,3,23,at_Risk
3867,374.0,1.0,101.55,1,2,1,12,hibernating
3868,2.0,11.0,2895.64,5,5,5,55,champions
3869,220.0,3.0,1008.39,1,4,4,14,at_Risk
3870,66.0,1.0,133.06,3,2,1,32,about_to_sleep
3871,61.0,4.0,1797.5,3,4,4,34,loyal_customers
3872,139.0,1.0,868.49,2,2,3,22,hibernating
3873,22.0,1.0,166.07999999999998,4,2,1,42,potential_loyalists
3874,12.0,10.0,3945.0,5,5,5,55,champions
3875,26.0,12.0,4867.72,4,5,5,45,loyal_customers
3876,37.0,4.0,1160.535,3,4,4,34,loyal_customers
3877,278.0,1.0,117.55000000000001,1,2,1,12,hibernating
3878,11.0,7.0,2636.0500000000006,5,5,5,55,champions
3879,74.0,5.0,1674.6900000000003,2,4,4,24,at_Risk
3880,26.0,2.0,595.42,4,3,3,43,potential_loyalists
3881,18.0,12.0,2996.5699999999997,4,5,5,45,loyal_customers
3882,142.0,1.0,178.75000000000003,2,2,1,22,hibernating
3883,26.0,7.0,1780.0200000000002,4,5,4,45,loyal_customers
3884,19.0,2.0,604.64,4,3,3,43,potential_loyalists
3885,4.0,2.0,728.1599999999999,5,3,3,53,potential_loyalists
3886,67.0,5.0,2055.51,3,4,5,34,loyal_customers
3887,2.0,2.0,347.75,5,3,2,53,potential_loyalists
3888,43.0,7.0,3406.72,3,5,5,35,loyal_customers
3889,228.0,1.0,205.7,1,2,1,12,hibernating
3890,16.0,4.0,1572.7100000000003,4,4,4,44,loyal_customers
3891,51.0,2.0,3178.17,3,3,5,33,need_attention
3892,2.0,6.0,1594.9699999999998,5,5,4,55,champions
3893,75.0,2.0,551.0400000000001,2,3,3,23,at_Risk
3894,2.0,31.0,20374.28,5,5,5,55,champions
3895,5.0,6.0,1371.18,5,5,4,55,champions
3896,2.0,30.0,16345.38,5,5,5,55,champions
3897,264.0,1.0,298.11,1,2,2,12,hibernating
3898,53.0,2.0,1989.22,3,3,4,33,need_attention
3899,24.0,1.0,184.39999999999998,4,2,1,42,potential_loyalists
3900,11.0,6.0,2474.3299999999995,5,5,5,55,champions
3901,44.0,1.0,239.41,3,2,1,32,about_to_sleep
3902,17.0,7.0,3155.8299999999995,4,5,5,45,loyal_customers
3903,8.0,7.0,5739.460000000001,5,5,5,55,champions
3904,31.0,15.0,4375.040000000001,4,5,5,45,loyal_customers
3905,359.0,2.0,290.4,1,3,2,13,at_Risk
3906,128.0,4.0,740.9399999999998,2,4,3,24,at_Risk
3907,138.0,1.0,200.46999999999997,2,2,1,22,hibernating
3908,142.0,1.0,283.12,2,2,2,22,hibernating
3909,132.0,2.0,765.3400000000001,2,3,3,23,at_Risk
3910,39.0,8.0,2285.7100000000005,3,5,5,35,loyal_customers
3911,237.0,1.0,338.95000000000005,1,2,2,12,hibernating
3912,261.0,1.0,154.95,1,2,1,12,hibernating
3913,17.0,4.0,2534.64,4,4,5,44,loyal_customers
3914,253.0,1.0,417.95000000000005,1,2,2,12,hibernating
3915,31.0,4.0,1824.37,4,4,4,44,loyal_customers
3916,36.0,3.0,798.74,3,4,3,34,loyal_customers
3917,169.0,2.0,885.1899999999999,2,3,3,23,at_Risk
3918,4.0,9.0,1823.52,5,5,4,55,champions
3919,5.0,17.0,10465.82,5,5,5,55,champions
3920,186.0,2.0,152.39999999999998,1,3,1,13,at_Risk
3921,188.0,2.0,263.33,1,3,2,13,at_Risk
3922,170.0,1.0,124.56000000000002,2,2,1,22,hibernating
3923,11.0,2.0,385.1,5,3,2,53,potential_loyalists
3924,45.0,1.0,517.13,3,2,3,32,about_to_sleep
3925,321.0,1.0,153.0,1,2,1,12,hibernating
3926,201.0,1.0,253.725,1,2,2,12,hibernating
3927,23.0,11.0,5655.99,4,5,5,45,loyal_customers
3928,233.0,1.0,139.35,1,2,1,12,hibernating
3929,38.0,15.0,5396.04,3,5,5,35,loyal_customers
3930,27.0,4.0,1193.0500000000002,4,4,4,44,loyal_customers
3931,97.0,4.0,2424.04,2,4,5,24,at_Risk
3932,128.0,6.0,3276.4,2,5,5,25,cant_loose
3933,72.0,3.0,1033.0,3,4,4,34,loyal_customers
3934,17.0,11.0,3439.08,4,5,5,45,loyal_customers
3935,16.0,1.0,1060.25,4,2,4,42,potential_loyalists
3936,4.0,3.0,2876.01,5,4,5,54,champions
3937,4.0,13.0,5298.48,5,5,5,55,champions
3938,80.0,4.0,1240.11,2,4,4,24,at_Risk
3939,373.0,1.0,303.96999999999997,1,2,2,12,hibernating
3940,39.0,2.0,692.1899999999999,3,3,3,33,need_attention
3941,54.0,3.0,700.63,3,4,3,34,loyal_customers
3942,3.0,19.0,13110.02,5,5,5,55,champions
3943,10.0,3.0,374.55,5,4,2,54,champions
3944,10.0,2.0,168.24,5,3,1,53,potential_loyalists
3945,20.0,4.0,1879.05,4,4,4,44,loyal_customers
3946,12.0,7.0,2791.3500000000004,5,5,5,55,champions
3947,114.0,2.0,355.11,2,3,2,23,at_Risk
3948,4.0,6.0,2322.4,5,5,5,55,champions
3949,241.0,1.0,110.25000000000001,1,2,1,12,hibernating
3950,113.0,1.0,71.4,2,2,1,22,hibernating
3951,179.0,2.0,674.52,2,3,3,23,at_Risk
3952,6.0,9.0,1710.4499999999998,5,5,4,55,champions
3953,360.0,1.0,80.64,1,2,1,12,hibernating
3954,1.0,5.0,1664.6499999999999,5,4,4,54,champions
3955,2.0,30.0,5556.31,5,5,5,55,champions
3956,20.0,8.0,3408.2000000000003,4,5,5,45,loyal_customers
3957,18.0,3.0,819.96,4,4,3,44,loyal_customers
3958,22.0,2.0,287.59000000000003,4,3,2,43,potential_loyalists
3959,33.0,1.0,712.78,4,2,3,42,potential_loyalists
3960,264.0,1.0,15.0,1,2,1,12,hibernating
3961,51.0,2.0,772.5500000000001,3,3,3,33,need_attention
3962,159.0,3.0,367.63,2,4,2,24,at_Risk
3963,16.0,1.0,271.20000000000005,4,2,2,42,potential_loyalists
3964,9.0,3.0,2081.9,5,4,5,54,champions
3965,13.0,10.0,3957.43,5,5,5,55,champions
3966,199.0,5.0,1143.2699999999998,1,4,4,14,at_Risk
3967,57.0,2.0,245.81000000000003,3,3,2,33,need_attention
3968,11.0,2.0,173.45,5,3,1,53,potential_loyalists
3969,97.0,4.0,1213.73,2,4,4,24,at_Risk
3970,255.0,1.0,56.4,1,2,1,12,hibernating
3971,25.0,3.0,647.56,4,4,3,44,loyal_customers
3972,22.0,3.0,650.32,4,4,3,44,loyal_customers
3973,160.0,2.0,188.01999999999998,2,3,1,23,at_Risk
3974,73.0,2.0,283.4699999999999,2,3,2,23,at_Risk
3975,54.0,1.0,131.94,3,2,1,32,about_to_sleep
3976,86.0,2.0,266.8500000000001,2,3,2,23,at_Risk
3977,153.0,4.0,1817.54,2,4,4,24,at_Risk
3978,74.0,2.0,1117.9,2,3,4,23,at_Risk
3979,282.0,1.0,225.9,1,2,1,12,hibernating
3980,27.0,14.0,1964.3000000000002,4,5,4,45,loyal_customers
3981,30.0,1.0,106.1,4,2,1,42,potential_loyalists
3982,26.0,1.0,300.34,4,2,2,42,potential_loyalists
3983,180.0,2.0,342.82999999999987,2,3,2,23,at_Risk
3984,41.0,4.0,690.0,3,4,3,34,loyal_customers
3985,23.0,3.0,780.4300000000002,4,4,3,44,loyal_customers
3986,23.0,10.0,3039.17,4,5,5,45,loyal_customers
3987,38.0,9.0,1187.21,3,5,4,35,loyal_customers
3988,83.0,3.0,1285.04,2,4,4,24,at_Risk
3989,74.0,1.0,512.31,2,2,3,22,hibernating
3990,12.0,1.0,546.04,5,2,3,52,potential_loyalists
3991,17.0,12.0,5411.91,4,5,5,45,loyal_customers
3992,5.0,39.0,7761.82,5,5,5,55,champions
3993,13.0,4.0,699.81,5,4,3,54,champions
3994,15.0,5.0,1698.0700000000002,4,4,4,44,loyal_customers
3995,37.0,4.0,36.559999999999995,3,4,1,34,loyal_customers
3996,5.0,3.0,229.74,5,4,1,54,champions
3997,72.0,7.0,3704.87,3,5,5,35,loyal_customers
3998,52.0,1.0,298.4,3,2,2,32,about_to_sleep
3999,6.0,5.0,1987.33,5,4,4,54,champions
4000,23.0,4.0,1609.8100000000002,4,4,4,44,loyal_customers
4001,299.0,1.0,889.24,1,2,3,12,hibernating
4002,2.0,3.0,398.69999999999993,5,4,2,54,champions
4003,34.0,1.0,35.400000000000006,3,2,1,32,about_to_sleep
4004,50.0,1.0,155.37000000000003,3,2,1,32,about_to_sleep
4005,3.0,3.0,342.23999999999995,5,4,2,54,champions
4006,48.0,1.0,110.21,3,2,1,32,about_to_sleep
4007,43.0,8.0,1541.23,3,5,4,35,loyal_customers
4008,27.0,5.0,2632.86,4,4,5,44,loyal_customers
4009,43.0,1.0,318.15000000000003,3,2,2,32,about_to_sleep
4010,2.0,73.5,40464.93000000001,5,5,5,55,champions
4011,304.0,1.0,205.48000000000002,1,2,1,12,hibernating
4012,107.0,1.0,51.56,2,2,1,22,hibernating
4013,86.0,1.0,37.06,2,2,1,22,hibernating
4014,82.0,9.0,901.2,2,5,3,25,cant_loose
4015,219.0,4.0,585.5699999999999,1,4,3,14,at_Risk
4016,373.0,34.0,5391.210000000001,1,5,5,15,cant_loose
4017,12.0,2.0,114.34,5,3,1,53,potential_loyalists
4018,186.0,2.0,311.26,1,3,2,13,at_Risk
4019,373.0,1.0,208.97,1,2,1,12,hibernating
4020,2.0,4.0,1418.0300000000002,5,4,4,54,champions
4021,5.0,23.0,20397.780000000002,5,5,5,55,champions
4022,6.0,12.0,5140.66,5,5,5,55,champions
4023,305.0,1.0,141.92000000000002,1,2,1,12,hibernating
4024,369.0,1.0,226.45,1,2,1,12,hibernating
4025,4.0,8.0,2097.88,5,5,5,55,champions
4026,324.0,1.0,330.9,1,2,2,12,hibernating
4027,60.0,6.0,3160.0,3,5,5,35,loyal_customers
4028,13.0,3.0,554.85,5,4,3,54,champions
4029,31.0,20.0,10526.32,4,5,5,45,loyal_customers
4030,143.0,1.0,329.65,2,2,2,22,hibernating
4031,31.0,6.0,1157.8700000000001,4,5,4,45,loyal_customers
4032,108.0,5.0,428.18,2,4,2,24,at_Risk
4033,3.0,12.0,1865.8899999999999,5,5,4,55,champions
4034,205.0,1.0,155.90000000000003,1,2,1,12,hibernating
4035,81.0,5.0,1756.6400000000003,2,4,4,24,at_Risk
4036,186.0,6.0,683.4600000000002,1,5,3,15,cant_loose
4037,171.0,1.0,237.61,2,2,1,22,hibernating
4038,44.0,1.0,379.45,3,2,2,32,about_to_sleep
4039,174.0,1.0,178.51999999999998,2,2,1,22,hibernating
4040,365.0,1.0,458.91999999999996,1,2,2,12,hibernating
4041,305.0,1.0,133.35000000000002,1,2,1,12,hibernating
4042,4.0,4.0,664.34,5,4,3,54,champions
4043,4.0,4.0,695.07,5,4,3,54,champions
4044,13.0,1.0,156.34,5,2,1,52,potential_loyalists
4045,32.0,3.0,869.28,4,4,3,44,loyal_customers
4046,130.0,1.0,111.35,2,2,1,22,hibernating
4047,22.0,8.0,716.0,4,5,3,45,loyal_customers
4048,213.0,2.0,201.37,1,3,1,13,at_Risk
4049,323.0,2.0,586.8900000000001,1,3,3,13,at_Risk
4050,163.0,1.0,203.85999999999996,2,2,1,22,hibernating
4051,57.0,3.0,244.10000000000002,3,4,2,34,loyal_customers
4052,226.0,1.0,107.21000000000002,1,2,1,12,hibernating
4053,72.0,8.0,1118.96,3,5,4,35,loyal_customers
4054,45.0,1.0,95.44999999999999,3,2,1,32,about_to_sleep
4055,24.0,1.0,256.32,4,2,2,42,potential_loyalists
4056,173.0,3.0,536.0300000000001,2,4,3,24,at_Risk
4057,86.0,2.0,152.06,2,3,1,23,at_Risk
4058,160.0,1.0,154.55,2,2,1,22,hibernating
4059,191.0,2.0,112.19999999999999,1,3,1,13,at_Risk
4060,30.0,1.0,110.38,4,2,1,42,potential_loyalists
4061,22.0,1.0,181.07,4,2,1,42,potential_loyalists
4062,72.0,4.0,798.99,3,4,3,34,loyal_customers
4063,248.0,1.0,72.9,1,2,1,12,hibernating
4064,374.0,1.0,232.02999999999994,1,2,1,12,hibernating
4065,10.0,1.0,366.23,5,2,2,52,potential_loyalists
4066,311.0,5.0,310.06,1,4,2,14,at_Risk
4067,59.0,2.0,408.65,3,3,2,33,need_attention
4068,4.0,1.0,329.35999999999996,5,2,2,52,potential_loyalists
4069,46.0,3.0,335.03000000000003,3,4,2,34,loyal_customers
4070,89.0,1.0,1304.0400000000002,2,2,4,22,hibernating
4071,5.0,17.0,4119.5,5,5,5,55,champions
4072,65.0,4.0,820.2299999999999,3,4,3,34,loyal_customers
4073,283.0,1.0,207.50000000000003,1,2,1,12,hibernating
4074,12.0,7.0,2962.500000000001,5,5,5,55,champions
4075,373.0,1.0,244.08,1,2,2,12,hibernating
4076,134.0,2.0,397.29,2,3,2,23,at_Risk
4077,46.0,2.0,212.54000000000002,3,3,1,33,need_attention
4078,12.0,4.0,843.0,5,4,3,54,champions
4079,36.0,5.0,1664.2499999999998,3,4,4,34,loyal_customers
4080,135.0,2.0,408.36,2,3,2,23,at_Risk
4081,30.0,3.0,1331.57,4,4,4,44,loyal_customers
4082,52.0,2.0,704.25,3,3,3,33,need_attention
4083,139.0,2.0,145.79000000000002,2,3,1,23,at_Risk
4084,6.0,1.0,380.13,5,2,2,52,potential_loyalists
4085,9.0,7.0,4301.22,5,5,5,55,champions
4086,160.0,1.0,99.14000000000001,2,2,1,22,hibernating
4087,50.0,10.0,1166.2,3,5,4,35,loyal_customers
4088,131.0,1.0,304.56,2,2,2,22,hibernating
4089,8.0,1.0,77.50000000000001,5,2,1,52,potential_loyalists
4090,234.0,2.0,149.58,1,3,1,13,at_Risk
4091,38.0,1.0,176.67999999999998,3,2,1,32,about_to_sleep
4092,148.0,1.0,358.56000000000006,2,2,2,22,hibernating
4093,2.0,45.0,38179.36499999999,5,5,5,55,champions
4094,73.0,3.0,482.2,2,4,3,24,at_Risk
4095,40.0,3.0,1008.5400000000003,3,4,4,34,loyal_customers
4096,6.0,12.0,2314.1299999999997,5,5,5,55,champions
4097,199.0,4.0,557.3,1,4,3,14,at_Risk
4098,250.0,1.0,12.75,1,2,1,12,hibernating
4099,67.0,1.0,111.67999999999999,3,2,1,32,about_to_sleep
4100,117.0,1.0,508.4599999999999,2,2,3,22,hibernating
4101,172.0,1.0,73.78,2,2,1,22,hibernating
4102,22.0,39.0,1208.5,4,5,4,45,loyal_customers
4103,143.0,1.0,102.41,2,2,1,22,hibernating
4104,32.0,2.0,463.21,4,3,2,43,potential_loyalists
4105,38.0,14.0,2599.1899999999996,3,5,5,35,loyal_customers
4106,38.0,5.0,1098.4299999999998,3,4,4,34,loyal_customers
4107,372.0,1.0,112.26999999999998,1,2,1,12,hibernating
4108,374.0,1.0,265.09999999999997,1,2,2,12,hibernating
4109,167.0,2.0,228.20000000000002,2,3,1,23,at_Risk
4110,212.0,1.0,562.7900000000001,1,2,3,12,hibernating
4111,242.0,1.0,135.19,1,2,1,12,hibernating
4112,52.0,1.0,337.03999999999996,3,2,2,32,about_to_sleep
4113,25.0,3.0,703.99,4,4,3,44,loyal_customers
4114,16.0,13.0,4483.26,4,5,5,45,loyal_customers
4115,373.0,1.0,321.78999999999996,1,2,2,12,hibernating
4116,30.0,1.0,288.14,4,2,2,42,potential_loyalists
4117,366.0,1.0,252.85999999999999,1,2,2,12,hibernating
4118,36.0,4.0,732.41,3,4,3,34,loyal_customers
4119,166.0,3.0,811.45,2,4,3,24,at_Risk
4120,146.0,1.0,152.68,2,2,1,22,hibernating
4121,23.0,1.0,631.3499999999999,4,2,3,42,potential_loyalists
4122,57.0,1.0,20.8,3,2,1,32,about_to_sleep
4123,186.0,1.0,198.57,1,2,1,12,hibernating
4124,12.0,7.0,198.23,5,5,1,55,champions
4125,237.0,3.0,630.84,1,4,3,14,at_Risk
4126,226.0,2.0,93.35,1,3,1,13,at_Risk
4127,122.0,4.0,674.89,2,4,3,24,at_Risk
4128,282.0,1.0,76.1,1,2,1,12,hibernating
4129,75.0,8.0,1962.46,2,5,4,25,cant_loose
4130,38.0,2.0,380.39000000000004,3,3,2,33,need_attention
4131,13.0,2.0,415.13,5,3,2,53,potential_loyalists
4132,363.0,1.0,157.91999999999996,1,2,1,12,hibernating
4133,4.0,2.0,226.47,5,3,1,53,potential_loyalists
4134,24.0,1.0,444.68,4,2,2,42,potential_loyalists
4135,71.0,9.0,1871.3899999999999,3,5,4,35,loyal_customers
4136,236.0,1.0,247.39000000000001,1,2,2,12,hibernating
4137,257.0,1.0,174.79999999999998,1,2,1,12,hibernating
4138,374.0,1.0,102.79,1,2,1,12,hibernating
4139,156.0,2.0,187.29,2,3,1,23,at_Risk
4140,29.0,1.0,162.22,4,2,1,42,potential_loyalists
4141,5.0,1.0,120.03000000000002,5,2,1,52,potential_loyalists
4142,33.0,5.0,1477.66,4,4,4,44,loyal_customers
4143,82.0,3.0,523.0,2,4,3,24,at_Risk
4144,109.0,2.0,122.14,2,3,1,23,at_Risk
4145,52.0,1.0,38.45,3,2,1,32,about_to_sleep
4146,36.0,1.0,612.72,3,2,3,32,about_to_sleep
4147,153.0,2.0,389.78,2,3,2,23,at_Risk
4148,99.0,1.0,115.30999999999999,2,2,1,22,hibernating
4149,5.0,2.0,230.64999999999998,5,3,1,53,potential_loyalists
4150,335.0,1.0,73.5,1,2,1,12,hibernating
4151,66.0,1.0,93.82000000000001,3,2,1,32,about_to_sleep
4152,22.0,2.0,418.6799999999999,4,3,2,43,potential_loyalists
4153,36.0,3.0,713.8900000000001,3,4,3,34,loyal_customers
4154,33.0,3.0,403.12000000000006,4,4,2,44,loyal_customers
4155,155.0,6.0,70.02,2,5,1,25,cant_loose
4156,20.0,2.0,357.2,4,3,2,43,potential_loyalists
4157,12.0,21.0,4097.37,5,5,5,55,champions
4158,54.0,1.0,165.04999999999998,3,2,1,32,about_to_sleep
4159,25.0,3.0,529.29,4,4,3,44,loyal_customers
4160,5.0,10.0,2088.6,5,5,5,55,champions
4161,46.0,1.0,178.33999999999997,3,2,1,32,about_to_sleep
4162,204.0,2.0,172.29000000000002,1,3,1,13,at_Risk
4163,360.0,1.0,74.4,1,2,1,12,hibernating
4164,71.0,1.0,300.0200000000001,3,2,2,32,about_to_sleep
4165,8.0,10.0,6761.34,5,5,5,55,champions
4166,289.0,1.0,363.65,1,2,2,12,hibernating
4167,10.0,1.0,170.16,5,2,1,52,potential_loyalists
4168,24.0,3.0,306.46,4,4,2,44,loyal_customers
4169,22.0,10.0,2119.41,4,5,5,45,loyal_customers
4170,174.0,3.0,720.5200000000001,2,4,3,24,at_Risk
4171,134.0,2.0,814.0,2,3,3,23,at_Risk
4172,6.0,14.0,2392.83,5,5,5,55,champions
4173,76.0,1.0,318.0,2,2,2,22,hibernating
4174,41.0,1.0,396.33000000000004,3,2,2,32,about_to_sleep
4175,290.0,1.0,101.69999999999999,1,2,1,12,hibernating
4176,27.0,5.0,2009.24,4,4,5,44,loyal_customers
